[WARN  2023-09-22T21:15:34,502 net.lightbody.bmp.filters.ServerResponseCaptureFilter] (LittleProxy-0-ProxyToServerWorker-2) Cannot decode unsupported content encoding type br 
[WARN  2023-09-22T21:15:34,503 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-2) Unable to decompress content with encoding: br. Contents will be encoded as base64 binary data. 
[WARN  2023-09-22T21:15:34,513 net.lightbody.bmp.filters.ServerResponseCaptureFilter] (LittleProxy-0-ProxyToServerWorker-0) Cannot decode unsupported content encoding type br 
[WARN  2023-09-22T21:15:34,513 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-0) Unable to decompress content with encoding: br. Contents will be encoded as base64 binary data. 
[WARN  2023-09-22T21:15:34,536 net.lightbody.bmp.filters.ServerResponseCaptureFilter] (LittleProxy-0-ProxyToServerWorker-1) Cannot decode unsupported content encoding type br 
[WARN  2023-09-22T21:15:34,537 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-1) Unable to decompress content with encoding: br. Contents will be encoded as base64 binary data. 
[WARN  2023-09-22T21:15:34,596 net.lightbody.bmp.filters.ServerResponseCaptureFilter] (LittleProxy-0-ProxyToServerWorker-1) Cannot decode unsupported content encoding type br 
[WARN  2023-09-22T21:15:34,596 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-1) Unable to decompress content with encoding: br. Contents will be encoded as base64 binary data. 
[WARN  2023-09-22T21:15:34,940 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-2) No content type specified in response from /mrrxpdtz.js. Content will be treated as application/octet-stream 
[WARN  2023-09-22T21:15:34,947 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-7) No content type specified in response from /action/0?ti=56278123&tm=gtm002&Ver=2&mid=11dfe68c-5883-4d06-adb7-fceb5c3627c2&sid=6061b610597c11eebf81df9ee09e7c38&vid=6061e140597c11ee866447eaeed69a73&vids=0&msclkid=N&gtm_tag_source=1&pi=918639831&lg=fr-FR&sw=1712&sh=884&sc=24&nwd=1&tl=GlobalExam&p=https%3A%2F%2Fauth.global-exam.com%2Flogin&r=&lt=1160&evt=pageLoad&sv=1&rn=559267. Content will be treated as application/octet-stream 
[WARN  2023-09-22T21:15:34,975 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-6) No content type specified in response from /action/0?ti=56278123&tm=gtm002&Ver=2&mid=11dfe68c-5883-4d06-adb7-fceb5c3627c2&sid=6061b610597c11eebf81df9ee09e7c38&vid=6061e140597c11ee866447eaeed69a73&vids=0&msclkid=N&gtm_tag_source=ua_e&gc=EUR&tpp=1&ea=gtm.js&en=Y&p=https%3A%2F%2Fauth.global-exam.com%2Flogin&sw=1712&sh=884&sc=24&nwd=1&evt=custom&rn=712614. Content will be treated as application/octet-stream 
[WARN  2023-09-22T21:15:35,024 net.lightbody.bmp.filters.ServerResponseCaptureFilter] (LittleProxy-0-ProxyToServerWorker-5) Cannot decode unsupported content encoding type br 
[WARN  2023-09-22T21:15:35,024 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-5) Unable to decompress content with encoding: br. Contents will be encoded as base64 binary data. 
[WARN  2023-09-22T21:15:35,183 net.lightbody.bmp.filters.ServerResponseCaptureFilter] (LittleProxy-0-ProxyToServerWorker-4) Cannot decode unsupported content encoding type br 
[WARN  2023-09-22T21:15:35,183 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-4) Unable to decompress content with encoding: br. Contents will be encoded as base64 binary data. 
[WARN  2023-09-22T21:15:35,272 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-6) No content type specified in response from /matomo.php?action_name=auth.global-exam.com%2FGlobalExam&idsite=2&rec=1&r=112113&h=21&m=15&s=34&url=https%3A%2F%2Fauth.global-exam.com%2Flogin&_id=723e40c69d8a1fb4&_idn=0&send_image=0&_refts=0&pdf=1&qt=0&realp=0&wma=0&fla=0&java=0&ag=0&cookie=1&res=1712x884&pv_id=9RUyqA&pf_net=0&pf_srv=87&pf_tfr=19&pf_dm1=77&uadata=%7B%22brands%22%3A%5B%7B%22brand%22%3A%22Chromium%22%2C%22version%22%3A%22117%22%7D%2C%7B%22brand%22%3A%22Not%3BA%3DBrand%22%2C%22version%22%3A%228%22%7D%5D%2C%22platform%22%3A%22Linux%22%7D. Content will be treated as application/octet-stream 
[WARN  2023-09-22T21:15:35,489 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-1) No content type specified in response from /actionp/0?ti=56278123&tm=gtm002&Ver=2&mid=11dfe68c-5883-4d06-adb7-fceb5c3627c2&sid=6061b610597c11eebf81df9ee09e7c38&vid=6061e140597c11ee866447eaeed69a73&vids=0&msclkid=N&evt=dedup. Content will be treated as application/octet-stream 
[WARN  2023-09-22T21:15:35,799 net.lightbody.bmp.filters.ServerResponseCaptureFilter] (LittleProxy-0-ProxyToServerWorker-0) Cannot decode unsupported content encoding type br 
[WARN  2023-09-22T21:15:35,800 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-0) Unable to decompress content with encoding: br. Contents will be encoded as base64 binary data. 
[WARN  2023-09-22T21:15:35,865 net.lightbody.bmp.filters.ServerResponseCaptureFilter] (LittleProxy-0-ProxyToServerWorker-1) Cannot decode unsupported content encoding type br 
[WARN  2023-09-22T21:15:35,865 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-1) Unable to decompress content with encoding: br. Contents will be encoded as base64 binary data. 
[WARN  2023-09-22T21:15:36,999 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-5) No content type specified in response from /cart.d?pa=29789&target=1&transaction_amount=0&u=https%3A%2F%2Fauth.global-exam.com%2F&r=&is_client=0&rand=16954101362022650499. Content will be treated as application/octet-stream 
[WARN  2023-09-22T21:15:37,243 net.lightbody.bmp.filters.ServerResponseCaptureFilter] (LittleProxy-0-ProxyToServerWorker-3) Cannot decode unsupported content encoding type br 
[WARN  2023-09-22T21:15:37,244 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-3) Unable to decompress content with encoding: br. Contents will be encoded as base64 binary data. 
[WARN  2023-09-22T21:15:37,458 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-7) No content type specified in response from /js/ax.php. Content will be treated as application/octet-stream 
[WARN  2023-09-22T21:15:37,611 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-2) No content type specified in response from /p?key=fwgp8ygfyzxtorfu3r233&cuid=09821303-f51d-4432-8aa3-8cd1d42a2b99&ma_url=https%3A%2F%2Fauth.global-exam.com%2Flogin&email_id=%5Bobject%20HTMLInputElement%5D&sib_type=page&ma_title=GlobalExam&sib_name=GlobalExam&ma_referrer=&ma_path=%2Flogin. Content will be treated as application/octet-stream 
[WARN  2023-09-22T21:15:37,692 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ClientToProxyWorker-1) No content type specified in request to /collect. Content will be treated as application/octet-stream 
[WARN  2023-09-22T21:15:37,704 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-0) No content type specified in response from /tk/pet.php. Content will be treated as application/octet-stream 
[WARN  2023-09-22T21:15:37,921 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-6) No content type specified in response from /ad/dst?a=6509&b=2&c=KrSNYeb2A9F0KKfLPWvF7qGT9cu2P8sT&e=71382&f=&g=&h=&i=&z=0&y=1&d=https%3A%2F%2Fauth.global-exam.com%2Flogin. Content will be treated as application/octet-stream 
[WARN  2023-09-22T21:15:37,936 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-6) No content type specified in response from /collect. Content will be treated as application/octet-stream 
[WARN  2023-09-22T21:15:37,951 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ClientToProxyWorker-1) No content type specified in request to /collect. Content will be treated as application/octet-stream 
[WARN  2023-09-22T21:15:37,983 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-5) No content type specified in response from /[https://ad.doubleclick.net/ddm/activity/gdpr=%7B%7BIAB_CONSENT_FLAG%7D](https://ad.doubleclick.net/ddm/activity/gdpr=%7B%7BIAB_CONSENT_FLAG%7D)%7D;gdpr_consent=;src=5213100;type=invmedia;cat=gluzqvus;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;npa=;ord=1?. Content will be treated as application/octet-stream 
[WARN  2023-09-22T21:15:38,059 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-6) No content type specified in response from /collect. Content will be treated as application/octet-stream 
[WARN  2023-09-22T21:15:38,569 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-1) No content type specified in response from /actionp/0?ti=56278123&tm=gtm002&Ver=2&mid=11dfe68c-5883-4d06-adb7-fceb5c3627c2&sid=6061b610597c11eebf81df9ee09e7c38&vid=6061e140597c11ee866447eaeed69a73&vids=0&msclkid=N&evt=pageHide. Content will be treated as application/octet-stream 
[WARN  2023-09-22T21:15:38,729 net.lightbody.bmp.filters.HarCaptureFilter] (LittleProxy-0-ProxyToServerWorker-6) No content type specified in response from /collect. Content will be treated as application/octet-stream 
[INFO  2023-09-22T21:15:41,267 org.littleshoot.proxy.impl.DefaultHttpProxyServer] (LittleProxy-JVM-shutdown-hook) Shutting down proxy server immediately (non-graceful) 
